TyreLife,compound_encoded,lap_time_delta,deg_rate,GapToAhead,GapToBehind,laps_remaining,fuel_adjusted_laptime,pit_window_open,safety_car_active,TrackTemp,Position,pit_decision
17.0,1,0.49099999999999966,-0.7129999999999997,1.617,1.606,38.0,99.453,1,0,55.0,11,0
18.0,1,0.5729999999999933,-0.07399999999999268,1.933,1.657,37.0,99.565,1,0,55.3,11,0
19.0,1,0.6340000000000003,0.07149999999998748,1.55,1.796,36.0,99.656,1,0,55.2,11,0
20.0,1,38.11099999999999,18.76899999999998,1.815,3.39,35.0,137.16299999999998,1,1,54.9,13,1
2.0,0,38.43899999999999,18.902499999999996,1.148,4.003,34.0,137.521,0,1,55.4,10,1
3.0,0,40.05099999999999,0.9699999999999893,0.399,0.662,33.0,139.16299999999998,0,1,55.5,10,0
4.0,0,0.9470000000000027,-18.745999999999984,0.846,0.466,32.0,100.08900000000001,0,0,55.9,10,0
5.0,0,0.3329999999999984,-19.859000000000016,0.942,1.098,31.0,99.505,0,0,55.9,10,0
6.0,0,0.0,-0.600000000000007,1.003,1.599,30.0,98.949,0,0,55.6,10,0
7.0,0,0.0,-0.337999999999998,1.143,1.76,29.0,98.889,0,0,55.6,10,0
8.0,0,0.0,-0.055500000000008855,1.219,1.801,28.0,98.898,0,0,56.2,10,0
9.0,0,0.0,-0.056000000000002756,1.177,1.958,27.0,98.837,0,0,56.2,10,0
10.0,0,0.057999999999992724,-0.0165000000000098,1.611,2.072,26.0,98.925,0,0,55.8,10,0
11.0,0,0.0,-0.0680000000000155,1.761,2.678,25.0,98.761,0,0,55.4,10,0
12.0,0,0.01300000000000523,-0.09050000000000641,1.753,2.916,24.0,98.804,0,0,55.4,10,0
13.0,0,0.25900000000000034,0.12950000000000225,1.936,2.802,23.0,99.08,0,0,55.8,10,0
14.0,0,0.666000000000011,0.3264999999999998,2.312,2.464,22.0,99.51700000000001,0,0,56.7,10,0
15.0,0,0.1839999999999975,-0.03750000000000615,2.456,2.32,21.0,99.065,0,0,57.1,10,0
16.0,0,0.2850000000000108,-0.19050000000001058,2.616,2.524,20.0,99.19600000000001,0,0,57.2,10,0
17.0,0,0.39400000000000546,0.10499999999998721,3.147,2.348,19.0,99.33500000000001,0,0,55.9,10,0
18.0,0,0.7040000000000077,0.20949999999999022,3.107,2.175,18.0,99.675,0,0,55.9,10,0
19.0,0,0.46699999999999875,0.036499999999995564,3.171,2.292,17.0,99.46799999999999,0,0,56.1,10,0
20.0,0,0.43600000000000705,-0.1339999999999969,3.345,2.22,16.0,99.467,0,0,56.2,10,0
21.0,0,0.5550000000000068,0.04400000000000552,3.589,2.867,15.0,99.616,1,0,56.2,10,0
22.0,0,0.22800000000000864,-0.1039999999999931,3.603,2.893,14.0,99.319,1,0,56.0,10,0
23.0,0,0.045000000000001705,-0.2550000000000033,3.579,2.844,13.0,99.166,1,0,55.1,10,0
24.0,0,0.0,-0.14499999999999982,3.251,2.81,12.0,99.089,1,0,55.0,10,0
25.0,0,0.0,-0.0905000000000022,2.866,2.559,11.0,99.045,1,0,55.1,10,0
26.0,0,0.06499999999999773,-0.004499999999998908,2.314,2.163,10.0,99.14,1,0,55.6,10,0
27.0,0,0.1910000000000025,0.09550000000000772,2.169,1.856,9.0,99.296,1,0,56.4,10,0
28.0,0,0.39100000000000534,0.16299999999999934,1.176,1.35,8.0,99.52600000000001,1,0,56.4,10,0
29.0,0,0.0,-0.10399999999999468,0.795,1.231,7.0,99.14800000000001,1,0,55.7,10,0
30.0,0,0.0,-0.24050000000001887,0.741,1.103,6.0,99.10499999999999,1,0,55.6,10,0
31.0,0,0.18200000000000216,0.05449999999999437,0.819,0.719,5.0,99.317,1,0,56.8,10,0
32.0,0,18.980000000000004,9.490000000000002,0.738,0.969,4.0,118.145,1,1,56.3,10,0
33.0,0,14.506,7.161999999999973,0.836,0.612,3.0,113.701,1,1,55.9,10,0
34.0,0,0.12600000000000477,-9.426999999999982,0.884,0.638,2.0,99.351,1,0,55.9,10,0
35.0,0,0.0,-7.303000000000001,0.862,0.671,1.0,99.155,1,0,56.1,10,0
36.0,0,1.4200000000000017,0.5969999999999955,2.177,1.938,0.0,100.605,1,0,55.8,10,0
1.0,1,0.0,0.0,0.402,0.225,52.0,111.64399999999999,0,1,51.1,13,0
2.0,1,0.0,0.0,0.939,0.489,51.0,99.58,0,0,52.3,12,0
3.0,1,0.0,-6.596999999999998,0.609,0.874,50.0,98.51,0,0,52.2,12,0
4.0,1,0.1349999999999909,-0.4825000000000132,0.676,1.152,49.0,98.675,0,0,52.2,12,0
5.0,1,0.3259999999999934,0.1630000000000057,0.796,1.501,48.0,98.896,0,0,52.2,12,0
6.0,1,0.3159999999999883,0.09049999999998959,0.778,1.117,47.0,98.916,0,0,54.1,12,0
7.0,1,0.7890000000000015,0.2314999999999915,0.867,0.698,46.0,99.41900000000001,0,0,54.0,12,0
1.0,0,7.349999999999994,3.2804999999999938,4.73,0.278,44.0,106.04,0,1,54.1,19,1
2.0,0,0.018999999999991246,-10.96600000000003,15.169,3.792,43.0,98.73899999999999,0,0,54.1,18,0
3.0,0,0.0,-4.047499999999994,17.794,4.513,42.0,98.005,0,0,54.6,17,0
4.0,0,0.3160000000000025,-0.22399999999999887,16.519,4.873,41.0,98.351,0,0,54.6,17,0
5.0,0,0.7129999999999939,0.3565000000000048,15.352,5.302,40.0,98.77799999999999,0,0,55.4,17,0
6.0,0,0.8910000000000053,0.2875000000000087,12.573,5.841,39.0,98.986,0,0,55.0,17,0
7.0,0,1.2690000000000055,0.2779999999999903,11.699,5.658,38.0,99.394,0,0,55.0,17,0
8.0,0,1.1940000000000026,0.15149999999998923,10.364,6.178,37.0,99.349,0,0,55.3,17,0
9.0,0,1.4569999999999936,0.09400000000000372,9.387,6.418,36.0,99.642,0,0,54.9,17,0
10.0,0,42.400999999999996,20.603499999999993,0.84,10.835,35.0,140.61599999999999,0,1,54.9,18,1
1.0,0,41.687,20.11500000000001,9.427,8.222,34.0,139.932,0,1,55.7,17,1
2.0,0,16.049999999999997,-13.175499999999994,0.386,0.211,33.0,114.325,0,1,55.5,17,0
3.0,0,1.284000000000006,-20.201500000000003,0.071,1.292,32.0,99.58900000000001,0,0,55.9,17,0
4.0,0,1.0900000000000034,-7.480000000000016,0.595,10.605,31.0,99.425,0,0,55.9,16,0
5.0,0,1.1550000000000011,-0.06450000000000564,0.825,0.326,30.0,99.52,0,0,55.6,15,0
6.0,0,0.4060000000000059,-0.3420000000000021,0.613,1.002,29.0,98.801,0,0,55.6,15,0
7.0,0,0.5420000000000016,-0.3064999999999937,0.682,1.531,28.0,98.967,0,0,56.2,15,0
8.0,0,0.5250000000000057,0.05950000000000628,0.688,1.591,27.0,98.98,0,0,56.2,15,0
9.0,0,0.6170000000000044,0.03750000000001226,0.594,1.529,26.0,99.102,0,0,55.8,15,0
10.0,0,0.7249999999999943,0.09999999999998867,0.902,0.492,25.0,99.24,0,0,55.4,14,0
11.0,0,0.5280000000000058,-0.0445000000000075,0.869,0.505,24.0,99.07300000000001,0,0,55.4,14,0
12.0,0,0.8329999999999984,0.054000000000017985,1.014,0.457,23.0,99.408,0,0,55.8,14,0
13.0,0,0.9120000000000061,0.19199999999999864,1.177,0.429,22.0,99.51700000000001,0,0,56.7,14,0
14.0,0,0.5160000000000053,-0.1584999999999906,1.235,0.637,21.0,99.15100000000001,0,0,57.1,14,0
15.0,0,1.1400000000000006,0.11399999999998689,1.712,0.389,20.0,99.805,0,0,57.2,14,0
16.0,0,0.7639999999999958,0.12399999999998663,1.828,0.541,19.0,99.459,0,0,55.9,14,0
17.0,0,1.108000000000004,-0.015999999999990234,1.918,0.457,18.0,99.833,0,0,55.9,14,0
18.0,0,2.2579999999999956,0.7469999999999921,0.893,0.41,17.0,101.01299999999999,0,0,56.1,14,0
19.0,0,1.402000000000001,0.14700000000000124,2.135,0.364,16.0,100.187,0,0,56.2,14,0
8.0,1,0.5190000000000055,-0.10450000000001229,2.623,10.904,45.0,99.385,0,0,54.0,19,0
9.0,1,0.9010000000000105,-0.010500000000001964,3.595,12.417,44.0,99.79700000000001,0,0,54.1,17,0
10.0,1,1.791000000000011,0.6360000000000078,4.414,15.169,43.0,100.717,0,0,54.1,17,0
11.0,1,23.979,11.538999999999977,5.248,0.493,42.0,122.93499999999999,0,1,54.6,19,1
1.0,1,0.0,0.0,0.588,0.402,52.0,111.242,0,1,51.1,12,0
2.0,1,0.0,0.0,0.489,0.205,51.0,100.471,0,0,52.3,13,0
3.0,1,0.0,-6.203499999999985,0.874,0.584,50.0,98.895,0,0,52.2,13,0
4.0,1,0.028000000000005798,-0.7890000000000086,1.152,0.622,49.0,98.953,0,0,52.2,13,0
5.0,1,1.1809999999999974,0.5904999999999803,0.891,0.541,48.0,100.136,0,0,52.2,14,0
6.0,1,0.0,-0.07199999999999894,1.228,0.486,47.0,98.869,0,0,54.1,14,0
7.0,1,0.605000000000004,-0.3460000000000064,1.732,0.808,46.0,99.504,0,0,54.0,14,0
8.0,1,0.10000000000000853,0.049999999999991294,2.069,0.948,45.0,99.02900000000001,0,0,54.0,13,0
9.0,1,0.0,-0.3094999999999923,2.094,3.94,44.0,98.94500000000001,0,0,54.1,13,0
10.0,1,0.5999999999999943,0.24299999999999267,2.247,4.283,43.0,99.57499999999999,0,0,54.1,13,0
11.0,1,0.8070000000000022,0.4034999999999948,2.655,4.258,42.0,99.812,0,0,53.8,13,0
12.0,1,0.4369999999999976,-0.08150000000000317,1.613,4.376,41.0,99.472,0,0,54.6,13,0
13.0,1,0.9699999999999989,0.08149999999999773,1.782,4.297,40.0,100.035,0,0,55.4,13,0
14.0,1,1.1059999999999945,0.33449999999999297,2.076,4.18,39.0,100.201,0,0,54.8,13,0
15.0,1,0.679000000000002,-0.14550000000000457,2.268,4.059,38.0,99.804,0,0,55.0,13,0
16.0,1,0.7909999999999968,-0.1574999999999959,2.598,3.828,37.0,99.946,1,0,55.3,13,0
17.0,1,0.8419999999999987,0.08149999999998785,2.83,3.52,36.0,100.027,1,0,55.2,13,0
18.0,1,36.712,17.960500000000007,3.39,2.15,35.0,135.927,1,1,54.9,14,1
1.0,0,38.888999999999996,19.0235,4.003,1.376,34.0,138.134,0,1,55.4,11,1
2.0,0,36.54700000000001,-0.08250000000000082,0.662,0.45,33.0,135.822,0,1,55.5,11,0
3.0,0,0.5879999999999939,-19.15050000000001,0.466,0.383,32.0,99.893,0,0,55.9,11,0
4.0,0,0.8019999999999925,-17.872500000000013,1.098,0.567,31.0,100.13699999999999,0,0,55.9,11,0
5.0,0,0.08499999999999375,-0.2514999999999974,1.599,0.521,30.0,99.44999999999999,0,0,55.6,11,0
6.0,0,0.0,-0.5734999999999927,1.76,0.552,29.0,99.05,0,0,55.6,11,0
7.0,0,0.0,-0.28549999999999964,1.801,0.492,28.0,98.939,0,0,56.2,11,0
8.0,0,0.025000000000005684,-0.057999999999996533,1.958,0.565,27.0,98.994,0,0,56.2,11,0
9.0,0,0.04000000000000625,0.02000000000000151,2.072,0.547,26.0,99.039,0,0,55.8,11,0
10.0,0,0.33800000000000807,0.15649999999999703,2.678,0.705,25.0,99.367,0,0,55.4,11,0
11.0,0,0.0,-0.028499999999998197,2.916,0.537,24.0,99.042,0,0,55.4,11,0
12.0,0,0.0,-0.23050000000000273,2.802,0.599,23.0,98.96600000000001,0,0,55.8,11,0
13.0,0,0.18299999999999272,0.03849999999999764,2.464,0.636,22.0,99.179,0,0,56.7,11,0
14.0,0,0.0,-0.0525000000000055,2.32,0.852,21.0,98.921,0,0,57.1,11,0
15.0,0,0.44899999999999807,0.08050000000000017,2.524,0.674,20.0,99.4,0,0,57.2,11,0
16.0,0,0.17799999999999727,0.08900000000000759,2.348,0.733,19.0,99.159,0,0,55.9,11,0
17.0,0,0.49099999999999966,0.021000000000004012,2.175,0.716,18.0,99.502,0,0,55.9,11,0
18.0,0,0.5439999999999969,0.18300000000000993,2.292,0.538,17.0,99.585,0,0,56.1,11,0
19.0,0,0.32399999999999807,-0.08349999999999949,2.22,0.532,16.0,99.395,0,0,56.2,11,0
20.0,0,1.161999999999992,0.3089999999999915,2.867,0.373,15.0,100.26299999999999,0,0,56.2,11,0
21.0,0,1.8149999999999977,0.7455000000000056,1.601,1.127,14.0,100.946,1,0,56.0,12,0
22.0,0,0.5390000000000015,-0.3115000000000033,2.184,0.61,13.0,99.7,1,0,55.1,12,0
23.0,0,0.30299999999999727,-0.7560000000000079,2.623,0.419,12.0,99.494,1,0,55.0,12,0
24.0,0,0.3019999999999925,-0.1185000000000068,3.352,0.607,11.0,99.523,1,0,55.1,12,0
25.0,0,0.0,-0.15149999999999642,3.859,0.614,10.0,99.251,1,0,55.6,12,0
26.0,0,0.0870000000000033,-0.10750000000000652,4.238,0.517,9.0,99.36800000000001,1,0,56.4,12,0
27.0,0,0.0,-0.05099999999999356,4.427,0.654,8.0,99.209,1,0,56.4,12,0
28.0,0,0.40800000000000125,0.10949999999999645,5.045,0.358,7.0,99.647,1,0,55.7,12,0
29.0,0,1.9080000000000013,0.953999999999991,1.018,9.331,6.0,101.17699999999999,1,0,55.6,13,0
30.0,0,0.04600000000000648,-0.18100000000000038,1.396,8.904,5.0,99.345,1,0,56.8,13,0
31.0,0,20.536,9.313999999999997,2.685,12.84,4.0,119.865,1,1,56.3,13,0
32.0,0,11.483000000000004,5.718499999999985,1.697,9.504,3.0,110.842,1,1,55.9,13,0
33.0,0,0.02599999999999625,-10.255000000000017,2.339,10.164,2.0,99.41499999999999,1,0,55.9,13,0
34.0,0,0.0,-5.81300000000001,2.704,8.942,1.0,99.276,1,0,56.1,13,0
35.0,0,0.0,-0.13799999999999168,3.117,8.101,0.0,99.199,1,0,55.8,13,0
1.0,1,0.0,0.0,0.276,7.133,52.0,113.73,0,1,51.1,19,0
2.0,1,0.0,0.0,0.546,4.243,51.0,101.6,0,0,52.3,19,0
3.0,1,0.0,-7.017000000000018,0.521,3.606,50.0,99.756,0,0,52.2,19,0
4.0,1,0.0,-1.0094999999999996,0.543,2.711,49.0,99.641,0,0,52.2,19,0
5.0,1,0.0,-0.23849999999999863,0.616,2.604,48.0,99.339,0,0,52.2,19,0
6.0,1,0.03700000000000614,-0.14750000000001282,0.449,2.732,47.0,99.406,0,0,54.1,19,0
7.0,1,0.39700000000000557,0.19850000000000564,0.597,2.694,46.0,99.796,0,0,54.0,19,0
8.0,1,0.027000000000001023,-0.004999999999996578,0.791,2.623,45.0,99.456,0,0,54.0,18,0
3.0,0,0.0,-4.159499999999993,5.929,10.008,41.0,98.899,0,0,55.5,19,0
4.0,0,0.27899999999999636,-0.2070000000000088,5.93,11.201,40.0,99.208,0,0,55.4,19,0
5.0,0,0.26200000000000045,0.13099999999999876,5.626,12.538,39.0,99.221,0,0,55.0,19,0
6.0,0,0.10299999999999443,-0.08800000000001011,5.507,14.192,38.0,99.092,0,0,55.1,19,0
7.0,0,0.24099999999999966,-0.010500000000009585,4.898,16.101,37.0,99.26,0,0,55.3,19,0
8.0,0,0.1979999999999933,0.04749999999999829,4.263,18.071,36.0,99.247,0,0,54.9,19,0
9.0,0,30.016000000000005,14.887499999999985,10.208,0.84,35.0,129.095,0,1,54.9,17,0
10.0,0,32.236000000000004,16.019000000000005,4.806,9.427,34.0,131.345,0,1,55.7,16,0
11.0,0,24.22699999999999,-2.894500000000007,0.867,0.386,33.0,123.366,0,1,55.5,16,0
12.0,0,0.7349999999999994,-15.750500000000013,0.785,0.071,32.0,99.90400000000001,0,0,55.9,16,0
1.0,1,0.0,0.0,1.373,1.044,52.0,109.062,0,1,51.1,9,0
2.0,1,0.0,0.0,1.324,0.898,51.0,99.369,0,0,52.3,9,0
3.0,1,0.0,-5.000500000000012,1.149,0.728,50.0,99.121,0,0,52.2,9,0
4.0,1,0.0,-0.4755000000000003,0.804,0.882,49.0,98.478,0,0,52.2,9,0
5.0,1,0.11800000000000921,-0.2775000000000017,0.635,0.955,48.0,98.626,0,0,52.2,9,0
6.0,1,0.3370000000000033,0.16850000000000662,0.56,1.1,47.0,98.875,0,0,54.1,9,0
7.0,1,0.3790000000000049,0.13049999999999698,2.369,0.846,46.0,98.947,0,0,54.0,8,0
8.0,1,0.554000000000002,0.10850000000000619,2.659,1.186,45.0,99.152,0,0,54.0,8,0
9.0,1,0.7230000000000132,0.1720000000000007,3.304,0.93,44.0,99.35100000000001,0,0,54.1,8,0
10.0,1,0.3790000000000049,-0.08750000000000421,3.488,1.23,43.0,99.03699999999999,0,0,54.1,8,0
11.0,1,0.693000000000012,-0.015000000000005557,3.641,1.36,42.0,99.381,0,0,53.8,8,0
12.0,1,0.37000000000000455,-0.004500000000003014,3.924,1.516,41.0,99.088,0,0,54.6,8,0
13.0,1,0.5800000000000125,-0.05650000000001495,4.185,1.774,40.0,99.328,0,0,55.4,8,0
14.0,1,0.7980000000000018,0.21400000000000094,4.562,1.933,39.0,99.576,0,0,54.8,8,0
15.0,1,0.30400000000000205,-0.13800000000001325,4.67,2.137,38.0,99.112,0,0,55.0,8,0
16.0,1,0.6600000000000108,-0.06899999999998452,4.867,2.276,37.0,99.498,1,0,55.3,8,0
17.0,1,0.5790000000000077,0.13749999999999765,4.187,2.222,36.0,99.447,1,0,55.2,8,0
18.0,1,41.292000000000016,20.316000000000003,1.448,1.815,35.0,140.19,1,1,54.9,12,1
1.0,0,39.260000000000005,19.34050000000001,0.312,1.148,34.0,138.188,0,1,55.4,9,1
2.0,0,40.95399999999999,-0.16899999999999082,0.679,0.399,33.0,139.91199999999998,0,1,55.5,9,0
3.0,0,0.6540000000000106,-19.30299999999999,0.521,0.846,32.0,99.64200000000001,0,0,55.9,9,0
4.0,0,0.39100000000000534,-20.281499999999998,1.064,0.942,31.0,99.40899999999999,0,0,55.9,9,0
5.0,0,0.0,-0.4070000000000112,1.037,1.003,30.0,98.88799999999999,0,0,55.6,9,0
6.0,0,0.0,-0.36000000000000365,0.962,1.143,29.0,98.749,0,0,55.6,9,0
7.0,0,0.043000000000006366,-0.06299999999999421,1.197,1.219,28.0,98.822,0,0,56.2,9,0
8.0,0,0.06999999999999318,0.03499999999999493,1.38,1.177,27.0,98.87899999999999,0,0,56.2,9,0
9.0,0,0.0,-0.19550000000000375,1.518,1.611,26.0,98.491,0,0,55.8,9,0
10.0,0,0.09000000000000341,-0.16399999999999101,1.417,1.761,25.0,98.611,0,0,55.4,9,0
11.0,0,0.2609999999999957,0.13049999999999626,1.158,1.753,24.0,98.812,0,0,55.4,9,0
12.0,0,0.3160000000000025,0.1129999999999787,1.021,1.936,23.0,98.897,0,0,55.8,9,0
13.0,0,0.5300000000000011,0.13449999999999745,1.147,2.312,22.0,99.141,0,0,56.7,9,0
14.0,0,0.28000000000000114,-0.01800000000000754,1.33,2.456,21.0,98.921,0,0,57.1,9,0
15.0,0,0.3649999999999949,-0.08249999999999795,1.023,2.616,20.0,99.036,0,0,57.2,9,0
16.0,0,0.10299999999999443,-0.08850000000000781,0.534,3.147,19.0,98.804,0,0,55.9,9,0
17.0,0,0.9839999999999947,0.3094999999999918,0.519,3.107,18.0,99.71499999999999,0,0,55.9,9,0
18.0,0,0.6430000000000007,0.2699999999999982,0.627,3.171,17.0,99.404,0,0,56.1,9,0
19.0,0,0.5019999999999953,-0.2410000000000071,0.592,3.345,16.0,99.29299999999999,0,0,56.2,9,0
20.0,0,0.5510000000000019,-0.046000000000023196,0.647,3.589,15.0,99.372,0,0,56.2,9,0
21.0,0,0.4539999999999935,-0.023999999999998276,0.697,3.603,14.0,99.30499999999999,1,0,56.0,9,0
22.0,0,0.3089999999999975,-0.12100000000000033,0.693,3.579,13.0,99.19,1,0,55.1,9,0
23.0,0,0.5060000000000002,0.02599999999999896,0.542,3.251,12.0,99.417,1,0,55.0,9,0
24.0,0,0.4890000000000043,0.0899999999999972,0.627,2.866,11.0,99.43,1,0,55.1,9,0
25.0,0,0.7210000000000036,0.1075000000000023,0.91,2.314,10.0,99.69200000000001,1,0,55.6,9,0
26.0,0,0.4399999999999977,-0.02450000000001319,0.31,2.169,9.0,99.441,1,0,56.4,9,0
27.0,0,0.8059999999999974,0.04250000000000045,6.953,0.682,8.0,99.837,1,0,56.4,8,0
28.0,0,0.15699999999999648,-0.1414999999999908,7.06,0.993,7.0,99.218,1,0,55.7,8,0
29.0,0,0.0,-0.5574999999999947,6.861,1.37,6.0,98.782,1,0,55.6,8,0
30.0,0,0.10099999999999909,-0.18249999999999875,6.886,1.696,5.0,98.913,1,0,56.8,8,0
31.0,0,18.15299999999999,9.076499999999998,8.812,2.927,4.0,116.99499999999999,1,1,56.3,8,0
32.0,0,15.822999999999993,7.86099999999998,7.767,1.835,3.0,114.695,1,1,55.9,8,0
33.0,0,0.0,-9.157000000000005,7.093,2.397,2.0,98.741,1,0,55.9,8,0
34.0,0,0.0,-7.994000000000003,6.381,2.807,1.0,98.767,1,0,56.1,8,0
35.0,0,0.0,-0.058499999999993765,4.933,3.413,0.0,98.684,1,0,55.8,8,0
1.0,1,0.0,0.0,1.006,0.978,52.0,103.861,0,1,51.1,3,0
2.0,1,0.0,0.0,1.992,0.951,51.0,97.786,0,0,52.3,3,0
3.0,1,0.30400000000000205,-2.9005000000000094,3.495,0.758,50.0,98.12,0,0,52.2,3,0
4.0,1,0.0,-0.12500000000001246,4.171,0.612,49.0,97.596,0,0,52.2,3,0
5.0,1,0.5420000000000016,-0.006000000000004411,5.059,0.687,48.0,98.168,0,0,52.2,3,0
6.0,1,0.7129999999999939,0.3564999999999999,6.204,0.682,47.0,98.369,0,0,54.1,3,0
7.0,1,0.06900000000000261,-0.23650000000000015,6.12,1.262,46.0,97.75500000000001,0,0,54.4,3,0
8.0,1,0.0,-0.4394999999999957,5.861,1.55,45.0,97.55000000000001,0,0,54.0,3,0
9.0,1,0.13100000000000023,-0.05200000000001952,5.762,2.2,44.0,97.71100000000001,0,0,54.1,3,0
10.0,1,0.3009999999999877,0.15050000000000036,5.92,2.638,43.0,97.91099999999999,0,0,54.1,3,0
11.0,1,0.5989999999999895,0.23399999999999155,6.134,2.783,42.0,98.23899999999999,0,0,53.8,3,0
12.0,1,0.3459999999999894,0.022499999999995746,6.271,2.971,41.0,98.01599999999999,0,0,54.6,3,0
13.0,1,0.472999999999999,-0.06299999999998653,6.618,2.941,40.0,98.173,0,0,55.5,3,0
14.0,1,0.5689999999999884,0.11149999999998882,6.811,2.923,39.0,98.29899999999999,0,0,54.8,3,0
15.0,1,0.43499999999998806,-0.01900000000001035,7.044,3.05,38.0,98.195,0,0,55.0,3,0
16.0,1,0.5279999999999916,-0.020500000000003557,9.448,3.135,37.0,98.318,1,0,55.1,2,0
17.0,1,0.8719999999999999,0.21849999999999525,10.257,3.118,36.0,98.69200000000001,1,0,55.2,2,0
2.0,0,50.89699999999999,0.0,0.959,0.887,33.0,148.807,0,1,55.5,2,0
3.0,0,0.0,0.0,1.36,1.36,32.0,97.14200000000001,0,0,55.9,2,0
4.0,0,0.3289999999999935,-25.683,2.017,1.09,31.0,97.50099999999999,0,0,55.9,2,0
5.0,0,0.789999999999992,0.394999999999996,2.636,0.991,30.0,97.99199999999999,0,0,55.6,2,0
6.0,0,0.3849999999999909,0.027999999999970642,3.114,0.927,29.0,97.61699999999999,0,0,55.6,2,0
7.0,0,0.15399999999999636,-0.31800000000000456,3.026,1.276,28.0,97.416,0,0,56.2,2,0
8.0,0,0.2680000000000007,-0.05849999999999351,3.446,1.274,27.0,97.56,0,0,56.2,2,0
9.0,0,0.0,-0.10600000000000281,3.523,1.405,26.0,97.264,0,0,55.8,2,0
10.0,0,0.0,-0.2800000000000026,3.637,1.601,25.0,97.06,0,0,55.6,2,0
11.0,0,0.15099999999999625,-0.041500000000016656,3.903,1.757,24.0,97.241,0,0,55.4,2,0
12.0,0,0.0,-0.07099999999999901,4.08,2.11,23.0,96.97800000000001,0,0,55.8,2,0
13.0,0,0.4409999999999883,0.07400000000000129,4.403,2.241,22.0,97.449,0,0,56.1,2,0
14.0,0,1.5279999999999916,0.7639999999999987,5.795,1.408,21.0,98.566,0,0,57.1,2,0
15.0,0,0.8169999999999931,0.18799999999999784,6.38,1.207,20.0,97.885,0,0,57.2,2,0
16.0,0,0.47699999999998965,-0.5255,6.614,1.587,19.0,97.575,0,0,56.3,2,0
17.0,0,0.6139999999999901,-0.10150000000001441,6.595,1.976,18.0,97.74199999999999,0,0,55.9,2,0
18.0,0,1.0209999999999866,0.27200000000000246,7.231,2.282,17.0,98.17899999999999,0,0,56.1,2,0
19.0,0,0.36599999999999966,-0.1240000000000053,6.995,2.694,16.0,97.554,0,0,56.7,2,0
20.0,0,0.5669999999999931,-0.22699999999999865,7.547,2.73,15.0,97.785,0,0,56.2,2,0
21.0,0,0.9439999999999884,0.28899999999999937,8.132,2.781,14.0,98.192,1,0,56.0,2,0
22.0,0,0.4579999999999984,-0.05450000000001247,8.42,3.065,13.0,97.736,1,0,55.2,2,0
23.0,0,0.14699999999999136,-0.3984999999999984,8.499,4.793,12.0,97.455,1,0,55.0,2,0
24.0,0,0.61099999999999,0.07649999999999595,8.942,7.38,11.0,97.949,1,0,55.0,2,0
25.0,0,0.5889999999999986,0.221000000000001,9.557,7.571,10.0,97.95700000000001,1,0,55.6,2,0
26.0,0,0.4549999999999983,-0.07799999999999796,9.661,7.758,9.0,97.85300000000001,1,0,56.4,2,0
27.0,0,0.2219999999999942,-0.18349999999999866,9.695,7.648,8.0,97.65,1,0,56.4,2,0
28.0,0,0.5799999999999983,0.06250000000000307,9.701,7.377,7.0,98.03800000000001,1,0,56.1,2,0
29.0,0,0.9209999999999923,0.3494999999999906,10.217,6.855,6.0,98.40899999999999,1,0,55.6,2,0
30.0,0,0.6419999999999959,0.031000000000005808,10.582,7.052,5.0,98.16,1,0,55.6,2,0
31.0,0,1.0799999999999983,0.07950000000000904,10.598,7.095,4.0,98.628,1,0,56.9,2,0
32.0,0,33.64099999999999,16.499499999999994,9.815,8.597,3.0,131.219,1,1,56.3,2,0
33.0,0,1.043999999999997,-0.017999999999999156,9.434,7.433,2.0,98.652,1,0,55.9,2,0
34.0,0,1.1370000000000005,-16.251999999999992,9.951,6.977,1.0,98.775,1,0,55.9,2,0
35.0,0,1.4509999999999934,0.2034999999999963,10.628,5.871,0.0,99.119,1,0,55.2,2,0
1.0,1,0.0,0.0,0.225,0.711,52.0,111.869,0,1,51.1,14,0
2.0,1,0.0,0.0,0.205,1.306,51.0,100.04899999999999,0,0,52.3,14,0
3.0,1,0.0,-6.32750000000001,0.584,0.366,50.0,99.274,0,0,52.2,14,0
4.0,1,0.5379999999999967,-0.13350000000000767,0.851,1.832,49.0,99.842,0,0,52.2,15,0
5.0,1,0.0,-0.0650000000000051,0.541,1.977,48.0,99.20400000000001,0,0,52.2,15,0
6.0,1,0.0,-0.5440000000000047,0.486,2.554,47.0,98.81400000000001,0,0,54.1,15,0
7.0,1,0.9819999999999993,0.280999999999997,0.808,2.428,46.0,99.82600000000001,0,0,54.0,15,0
8.0,1,0.2950000000000017,0.14749999999999727,0.948,2.527,45.0,99.16900000000001,0,0,54.0,14,0
9.0,1,20.61,9.81399999999999,12.417,4.73,44.0,119.51400000000001,0,1,54.1,18,1
1.0,0,8.326999999999998,4.016000000000006,3.792,4.905,43.0,107.261,0,1,54.1,19,1
2.0,0,0.0,-10.423999999999989,4.513,5.248,42.0,98.726,0,0,54.6,18,0
3.0,0,0.0,-4.305000000000004,4.873,5.929,41.0,98.711,0,0,55.5,18,0
4.0,0,0.465999999999994,0.21050000000000182,5.302,5.93,40.0,99.207,0,0,55.4,18,0
5.0,0,0.7539999999999907,0.3769999999999832,5.841,5.626,39.0,99.52499999999999,0,0,55.0,18,0
